"count","ideo_mean","user.verified","url","media","followers","ideology","hasIdeo","party_mean","party","ACount_unq","MCount_unq","shared","posCount_unq","shared_pos","negCount_unq","shared_neg"
0,NA,0,-1,-1,2822,1.0762,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,287,1.7547,1,NA,1,3,0,1,0,0,1,1
0,NA,0,1,-1,939,-0.1624,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,369,-0.6184,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,1,519,-0.3148,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,-1,-1,891,-1.1939,1,NA,-1,3,0,1,3,0,0,1
0,NA,0,1,-1,1487,1.0773,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1487,1.0773,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1332,0.0305,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,777,0.219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1715,0.3538,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5629,2.3148,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,1,4423,0.5062,1,NA,1,1,0,0,0,0,0,0
0,NA,0,-1,1,230,-1.184,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,189,1.9575,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,22823,1.622,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,195,1.1704,1,NA,1,0,4,0,0,0,0,0
0,NA,0,-1,-1,195,1.1704,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,14233,-1.3934,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,195,1.1704,1,NA,1,0,4,0,0,0,0,0
0,NA,0,-1,-1,195,1.1704,1,NA,1,0,3,0,0,0,0,0
0,NA,0,1,-1,147,-0.9867,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,36076,0.9041,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,698,1.143,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,170947,-1.0218,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,214,-1.3111,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,677,0.5742,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,1,7481,2.3181,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3595,-0.0517,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,304,0.1357,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,264,-1.116,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,252,-0.9593,1,NA,-1,3,1,0,3,0,0,0
0,NA,0,1,-1,1255,0.6377,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,252,-0.9593,1,NA,-1,3,1,0,3,0,0,0
0,NA,0,1,-1,1196,-0.283,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,219,-1.3769,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,249,1.4752,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,373,0.1653,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,404,0.7463,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,405,-1.0448,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,8324,-0.7817,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,261,-1.2728,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,676,-0.4836,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1215,-0.9779,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,3360,1.0828,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,504,-1.3638,1,NA,-1,3,0,0,2,0,0,0
0,NA,0,-1,-1,5038,2.0232,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,90,1.7897,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,580,-1.059,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,215582,-0.9845,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,943,-1.0229,1,NA,-1,0,3,0,0,0,0,0
0,NA,0,-1,-1,468,1.028,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,468,1.028,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,273,-1.2552,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1186,0.4065,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,1918,1.2296,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,483,-0.0945,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1186,0.4065,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,2606,-1.3703,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,1186,0.4065,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,479,1.2669,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,3740,-0.249,1,NA,-1,1,1,1,1,0,0,1
0,NA,0,-1,-1,737,0.5435,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,3023,-0.2512,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,-1,-1,470,1.028,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,59,-0.8058,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,470,1.028,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,1185,0.4065,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,19285,1.7678,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,1959,0.2355,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1959,0.2355,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,4395,-1.4251,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1234,-0.4134,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,74663,0.2574,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,74663,0.2574,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,74663,0.2574,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,2297,1.3042,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,556,-1.1413,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,258,0.5983,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,263,-1.1643,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,1215,-0.9779,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,7996,-1.1632,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,5093,-1.321,1,NA,-1,1,3,0,1,0,0,0
0,NA,0,1,-1,279,-1.1204,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1896,-0.2041,1,NA,-1,0,1,2,0,1,0,1
0,NA,0,1,-1,363,-1.3901,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,5043,1.8128,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,7247,2.2052,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,1,5576,1.838,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1051,0.9764,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,10223,-1.2498,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,570,0.8811,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1896,-0.6765,1,NA,-1,1,1,2,1,0,0,0
0,NA,0,1,-1,3666,-1.4251,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,2427,-0.5965,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,13024,-1.3407,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,1,-1,927,-0.7412,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,74666,0.2574,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,74666,0.2574,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,74666,0.2574,1,NA,1,1,1,0,0,0,0,0
0,NA,0,1,-1,1817,-1.0042,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,6371,-0.591,1,NA,-1,0,1,1,0,0,0,1
0,NA,0,1,-1,570,0.8811,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,5038,-0.1569,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,3715,0.0754,1,NA,1,3,1,0,2,0,1,0
0,NA,0,1,-1,1215,-0.9779,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,1,-1,171,-1.161,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,1,-1,2738,-0.7203,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,775,-1.3901,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,824,0.3045,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,4159,-0.3707,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,371,1.04,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2261,1.2362,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,2361,0.2026,1,NA,1,1,2,0,1,0,0,0
0,NA,0,-1,-1,2856,1.5672,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,775,-1.3901,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1236,-1.0163,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1387,-1.2454,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,74668,0.2574,1,NA,1,2,2,0,2,0,0,0
0,NA,0,1,1,16225,1.8917,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,2860,-1.3977,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,291,0.607,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,628,-0.7741,1,NA,-1,0,0,1,0,1,0,0
0,NA,0,1,-1,1377,-0.5044,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1368,-0.009,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1759,-0.2392,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,596,0.4624,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,977,-0.5965,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,555,-0.8058,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,528,0.0064,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,4507,-0.9144,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,437,0.0853,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1701,-1.3298,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,1,1457,-1.4251,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1470,-1.0645,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,9009,0.4722,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,689,0.2464,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,-1,1822,-0.9692,1,NA,-1,2,1,1,1,0,1,1
0,NA,0,1,-1,2823,-1.1873,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,-1,-1,684,-0.5428,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,626,0.0316,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,711,0.1894,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,68,-0.4408,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,261,1.393,1,NA,1,0,3,0,0,0,0,0
0,NA,0,1,-1,215,-0.2709,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1868,-0.7927,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1868,-0.7927,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,116,-0.6107,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,673,-1.0919,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1471,-1.2487,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,1176,-0.0035,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,5130,-0.5,1,NA,-1,1,2,0,1,0,0,0
0,NA,0,-1,-1,206,1.2187,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,989,-1.4251,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,392975,0.3253,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,879,-0.0725,1,NA,-1,2,0,0,0,0,2,0
0,NA,0,-1,-1,407,0.1423,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,1,8218,-0.135,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1301,-0.1822,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,-1,-1,329,1.2395,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,211,2.3312,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,382,0.7945,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,792,0.4624,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,792,0.4624,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,1,8218,-0.135,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,7595,-1.1478,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,-1,803,0.2366,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,590,-1.3857,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,2648,-0.1997,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,1,897,-0.8935,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,-1,-1,5044,-0.1569,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,728,-1.3977,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,5044,-0.1569,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,-1,-1,368,-0.5965,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,1,725,-0.9878,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,1064,-1.1073,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,1,4441,0.5336,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,461,1.6505,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1506,-0.8563,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,432,-1.4219,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,9341,2.3849,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,2432,1.1803,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,4376,1.1376,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,1,78051,-0.9735,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,1849,0.8153,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,6395,0.8219,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,3309,1.5256,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,5239,1.0992,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,5239,1.0992,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,24,1.3623,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,119,-0.7247,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,1945,-0.146,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,42,-0.9242,1,NA,-1,1,2,0,0,0,1,0
0,NA,0,-1,-1,1312,-0.4617,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,360,-1.1533,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,2118,0.4185,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,5041,-1.4251,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,1,4903,-0.6864,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,408,-0.101,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,74624,2.3981,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,14898,2.135,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,917,-1.0492,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,15453,-0.5888,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,25867,-1.4251,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,128816,-0.785,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,125,1.0937,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,412,-1.2662,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,851,-1.2399,1,NA,-1,0,3,0,0,0,0,0
0,NA,0,1,-1,74671,0.2574,1,NA,1,2,1,0,1,0,1,0
0,NA,0,1,-1,74671,0.2574,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,74671,0.2574,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,2063,-0.4233,1,NA,-1,1,3,0,1,0,0,0
0,NA,0,-1,-1,326,-0.3849,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,1849,0.8153,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1419,-0.0978,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,1305,0.8679,1,NA,1,2,1,2,0,0,2,1
0,NA,0,-1,-1,159,2.2611,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,4251,1.6319,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,1380,1.2274,1,NA,1,3,0,0,2,0,0,0
0,NA,0,1,-1,7007,-1.1829,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,-1,-1,4186,-0.8979,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,894,-0.3784,1,NA,-1,3,0,0,3,0,0,0
0,NA,0,-1,-1,4199,0.9742,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,2423,0.0228,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,1,2748,-0.8848,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,9920,-0.5833,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,25867,-1.4251,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,383,2.2457,1,NA,1,1,0,1,1,0,0,1
0,NA,0,-1,-1,117,2.5,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,4970,0.4339,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,46,-0.5658,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,186,2.2271,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1145,-0.5373,1,NA,-1,3,0,0,3,0,0,0
0,NA,0,-1,-1,12420,-0.7094,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,12420,-0.7094,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,1,25006,1.451,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,7006,-1.1829,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,1,13025,-1.3407,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,9292,-1.3539,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,331,1.5168,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,1,688,-0.2666,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1036,0.3242,1,NA,1,2,3,0,0,0,1,0
0,NA,0,1,-1,4970,0.4339,1,NA,1,3,1,0,2,0,1,0
0,NA,0,1,-1,5175,-0.625,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,464,1.257,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,251,-0.9396,1,NA,-1,2,1,0,1,0,1,0
0,NA,0,1,-1,2814,0.6235,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,251,-0.9396,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,6396,0.8219,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1826,-1.0042,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,25867,-1.4251,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,1,835,-0.3378,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,4902,-0.4255,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,137,2.4485,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1387,-1.218,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,1173,-0.8102,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,27821,-0.8486,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,15094,0.15,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,1015,-0.5998,1,NA,-1,2,0,1,2,1,0,0
0,NA,0,1,-1,1215,-0.9779,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,9694,-0.6732,1,NA,-1,1,0,1,1,0,0,0
0,NA,0,1,-1,489,0.185,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,860,-1.1522,1,NA,-1,1,0,1,0,0,0,1
0,NA,0,1,-1,44,0.5073,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,55011,-0.1997,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,413,-0.956,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,18506,-1.3484,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,253,0.8482,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,305,1.0477,1,NA,1,3,2,0,3,0,0,0
0,NA,0,1,-1,671,-0.1427,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,1,-1,587,-0.6557,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,246107,0.7594,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,1,1612,0.6049,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,66,-0.9275,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,1073,-0.466,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,524,0.8482,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,914,1.6725,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1095,-0.2271,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,5350,1.7755,1,NA,1,1,1,0,0,0,0,0
0,NA,0,1,1,605,0.6334,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,4646,-0.8596,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,8000,-1.1632,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,272,0.424,1,NA,1,0,2,1,0,1,0,0
0,NA,0,1,-1,15621,1.0236,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,1,17164,0.6619,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,614,-1.2761,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,239,0.8767,1,NA,1,2,1,1,2,0,0,1
0,NA,0,1,1,17163,0.6619,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,2818,0.6049,1,NA,1,3,1,0,0,0,2,0
0,NA,0,1,-1,1869,-1.1281,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,309,-1.0174,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,4902,-0.4255,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,1,6590,0.1533,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,500,-1.4251,1,NA,-1,2,0,0,2,0,0,0
0,NA,0,1,-1,309,-1.0174,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,1,5584,0.9161,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,43,-1.1182,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1872,-1.4251,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,5689,-0.6392,1,NA,-1,1,2,0,0,0,1,0
0,NA,0,1,-1,1211,0.3856,1,NA,1,2,0,0,1,0,1,0
0,NA,0,1,-1,2624,0.0908,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,1,11159,-0.0758,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,1635,-0.7313,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,-1,176,0.3133,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,1150,-0.5713,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,-1,-1,176,0.3133,1,NA,1,2,1,0,2,0,0,0
0,NA,0,1,-1,573,0.2201,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,11649,-0.2753,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,11649,-0.2753,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,948,1.086,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,74666,0.2574,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,74666,0.2574,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,388,-0.1613,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,578,-0.1591,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,2939,-0.8683,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,308,0.2026,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,4902,-0.4255,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,528,0.0064,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,678,-0.6096,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,11811,-0.7357,1,NA,-1,2,0,0,1,0,1,0
0,NA,0,1,-1,6404,0.5424,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,74667,0.2574,1,NA,1,0,3,0,0,0,0,0
0,NA,0,1,-1,381,0.0974,1,NA,1,1,1,0,0,0,0,0
0,NA,0,1,-1,3940,-0.1734,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,12002,1.4971,1,NA,1,0,1,0,0,0,0,0
