"count","ideo_mean","user.verified","url","media","followers","ideology","hasIdeo","party_mean","party","ACount_unq","MCount_unq","shared","posCount_unq","shared_pos","negCount_unq","shared_neg"
0,NA,0,-1,-1,353,0.082,1,NA,1,0,3,1,0,0,0,1
0,NA,0,1,-1,3188,-0.5735,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,-1,-1,865,-1.0919,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,2275,0.8822,1,NA,1,0,4,1,0,1,0,0
0,NA,0,1,-1,500,0.6706,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3784,1.0937,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,11914,0.835,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,112,-0.8694,1,NA,-1,1,0,0,0,0,0,0
0,NA,0,1,-1,662,1.7525,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,467,-0.0725,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1878,1.4357,1,NA,1,0,0,2,0,0,0,2
0,NA,0,1,-1,1237,1.2417,1,NA,1,1,0,0,1,0,0,0
0,NA,0,-1,-1,591,-1.2498,1,NA,-1,1,3,1,0,0,0,1
0,NA,0,1,-1,1065,-0.716,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,5336,2.5132,1,NA,1,2,0,0,1,0,0,0
0,NA,0,1,-1,26015,-0.5417,1,NA,-1,1,1,1,0,0,1,1
0,NA,0,-1,-1,2322,2.3619,1,NA,1,1,1,1,1,0,0,1
0,NA,0,1,-1,157,1.3414,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,943,0.3034,1,NA,1,0,0,1,0,0,0,0
0,NA,0,1,-1,252,-0.8705,1,NA,-1,0,0,1,0,0,0,1
0,NA,0,1,-1,698,1.2844,1,NA,1,1,0,1,1,0,0,1
0,NA,0,-1,-1,33,0.0776,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,306,2.0035,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,10828,-0.876,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,2202,-0.0857,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,1,-1,79,-1.2004,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,972,-0.3466,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,698,1.2844,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,558,1.4489,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,282,0.4459,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,4808,1.3568,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,697,2.1986,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,479,1.1134,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,100596,1.1069,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,80368,1.5683,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,25,2.4693,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,342,1.7558,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,2921,1.0488,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,4932,-0.1942,1,NA,-1,2,1,1,1,0,1,1
0,NA,0,1,-1,1930,1.4609,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,763,0.2848,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1930,1.4609,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,879,-1.1149,1,NA,-1,1,0,2,1,0,0,1
0,NA,0,-1,-1,2203,-0.0857,1,NA,-1,2,1,1,1,1,1,0
0,NA,0,-1,1,306,2.0035,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,7398,0.8219,1,NA,1,1,1,1,0,0,1,1
0,NA,0,-1,1,4189,1.8347,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,348,-1.0908,1,NA,-1,4,2,0,1,0,3,0
0,NA,0,1,-1,5236,1.1924,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,4877,1.3973,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2824,2.3126,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,3318,-0.5724,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,180,-0.3038,1,NA,-1,2,1,0,0,0,2,0
0,NA,0,1,-1,36395,0.9183,1,NA,1,1,3,0,0,0,1,0
0,NA,0,1,-1,2029,0.8252,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2574,1.1781,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,1,67,0.0546,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,7,-1.0853,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,2172,-0.7499,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,638,0.835,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,85,0.2497,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,52981,-0.9911,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,1,11948,1.5903,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1556,2.2282,1,NA,1,0,1,2,0,0,0,2
0,NA,0,-1,-1,231,-0.9165,1,NA,-1,0,4,0,0,0,0,0
0,NA,0,-1,1,2356,-1.0678,1,NA,-1,1,1,1,1,0,0,1
0,NA,0,1,-1,69,1.1145,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,-1,2041,1.5563,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,2042,1.5563,1,NA,1,1,0,0,0,0,1,0
0,NA,0,-1,-1,1474,0.0491,1,NA,1,1,0,1,0,1,1,0
0,NA,0,1,-1,380,0.5829,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,277,-0.4967,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,52,2.4266,1,NA,1,2,1,0,1,0,1,0
0,NA,0,1,-1,3554,1.7634,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,3554,1.7634,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,210,-0.2227,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,210,-0.2227,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,481,-0.5548,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,3283,0.093,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3283,0.093,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,302,1.5903,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,74524,0.2574,1,NA,1,0,2,1,0,0,0,1
0,NA,0,1,-1,74524,0.2574,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,2258,0.572,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2258,0.572,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,3931,1.6253,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,662,1.7525,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,89,2.1624,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,-1,847,1.758,1,NA,1,1,0,1,1,0,0,1
0,NA,0,1,-1,5652,1.2987,1,NA,1,1,1,1,1,1,0,0
0,NA,0,-1,-1,249,2.0769,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,4849,1.4708,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3215,-1.002,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,43,1.1485,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,34,2.0923,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,15,2.3323,1,NA,1,1,2,2,0,0,1,1
0,NA,0,-1,-1,3362,1.5004,1,NA,1,1,0,0,0,0,1,0
0,NA,0,1,-1,15175,-0.1811,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,163,-0.5998,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,1,-1,1849,-1.1062,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,713,1.1595,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2259,0.572,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,4577,-0.99,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,1,2437,-0.6721,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,37057,-0.408,1,NA,-1,0,1,1,0,1,0,0
0,NA,0,-1,-1,271,0.4536,1,NA,1,2,1,0,1,0,1,0
0,NA,0,1,-1,1960,1.5738,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,50,-0.7116,1,NA,-1,1,2,0,0,0,0,0
0,NA,0,-1,-1,355,0.2135,1,NA,1,2,2,0,2,0,0,0
0,NA,0,-1,-1,14045,2.0517,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,3362,1.5004,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,492,2.363,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,1960,1.5738,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,95,2.1767,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,152,-1.1928,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,377,0.1872,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,1960,1.5738,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,59,-0.8979,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,1006,1.6823,1,NA,1,1,2,0,1,0,0,0
0,NA,0,1,-1,275,1.4565,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,15258,1.1496,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,5489,1.5596,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,16211,0.721,1,NA,1,2,2,0,1,0,0,0
0,NA,0,1,1,47152,0.6903,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,133,-0.0539,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,133,-0.0539,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,155,0.2124,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,156,2.066,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,155,0.2124,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,156,2.066,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,711,1.1178,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,711,1.1178,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,994,-0.1361,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,217,0.1313,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,217,0.1313,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,233,0.7747,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,233,0.7747,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,209,-0.9933,1,NA,-1,2,1,0,1,0,0,0
0,NA,0,-1,-1,1466,1.9169,1,NA,1,2,1,1,2,1,0,0
0,NA,0,-1,-1,1201,0.013,1,NA,1,2,1,0,1,0,0,0
0,NA,0,1,-1,1850,1.3535,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,32,-0.6984,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,206,1.6944,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1645,0.9315,1,NA,1,0,0,1,0,1,0,0
0,NA,0,1,-1,4114,0.7134,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,4114,0.7134,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1731,1.5771,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,2168,2.3181,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,55,0.0151,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,163,-0.5998,1,NA,-1,2,0,0,0,0,1,0
0,NA,0,1,-1,289,-1.3813,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,2337,-0.8628,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,800,0.5226,1,NA,1,3,2,1,3,1,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,620,-1.2739,1,NA,-1,0,4,2,0,0,0,2
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,8330,-0.7784,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,275,1.4565,1,NA,1,0,2,1,0,0,0,1
0,NA,0,1,-1,488,-0.9231,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,171,-0.8113,1,NA,-1,0,0,3,0,1,0,2
0,NA,0,-1,1,664,-0.8026,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,-1,3362,1.5004,1,NA,1,0,0,1,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,766,0.287,1,NA,1,0,2,0,0,0,0,0
0,NA,0,-1,-1,5355,1.4028,1,NA,1,2,1,0,0,0,1,0
0,NA,0,1,-1,627,-1.0218,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,134,-1.0141,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,3344,0.7178,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,598,-1.0963,1,NA,-1,2,0,1,2,1,0,0
0,NA,0,1,-1,5652,1.2987,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2613,-0.0945,1,NA,-1,0,0,2,0,0,0,1
0,NA,0,-1,-1,166,0.1368,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,1867,-0.8628,1,NA,-1,1,1,2,1,1,0,1
0,NA,0,1,-1,163,-0.5998,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,-1,1,410,0.07,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,1040,0.9129,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,1031,2.2359,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,577,1.2899,1,NA,1,2,2,0,2,0,0,0
0,NA,0,1,-1,517,-1.1851,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,-1,21,-1.3386,1,NA,-1,3,0,1,2,0,1,1
0,NA,0,1,-1,1137,1.1398,1,NA,1,0,0,1,0,0,0,1
0,NA,0,1,-1,1311,0.8789,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,879,-1.1149,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,488,-0.6886,1,NA,-1,1,2,1,1,1,0,0
0,NA,0,-1,-1,606,2.3192,1,NA,1,0,1,3,0,0,0,2
0,NA,0,-1,-1,1207,0.8219,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,49,1.0433,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,4234,1.5431,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,274,-0.9801,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,232,0.7846,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,577,1.2899,1,NA,1,2,2,1,1,1,1,0
0,NA,0,1,-1,538,-1.0733,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,59,-0.8979,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,30,0.0338,1,NA,1,2,1,0,0,0,2,0
0,NA,0,1,-1,32,-0.3301,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,224,0.2212,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1091,1.3535,1,NA,1,0,1,1,0,0,0,1
0,NA,0,1,-1,1946,-0.5176,1,NA,-1,0,2,1,0,0,0,1
0,NA,0,-1,-1,35,0.7704,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,207,0.7473,1,NA,1,1,2,0,0,0,1,0
0,NA,0,1,-1,154,2.4693,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,30,0.0338,1,NA,1,1,1,2,0,0,1,2
0,NA,0,1,-1,1878,-0.9067,1,NA,-1,0,1,1,0,0,0,0
0,NA,0,-1,-1,13774,1.1562,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,-1,380,2.3674,1,NA,1,1,3,0,1,0,0,0
0,NA,0,1,-1,30,0.0338,1,NA,1,1,1,2,0,0,1,2
0,NA,0,-1,1,755,0.8931,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1878,-0.9067,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,1,-1,4849,1.4708,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,92,-1.1862,1,NA,-1,2,1,0,2,0,0,0
0,NA,0,1,-1,2933,0.47,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,1268,1.1891,1,NA,1,1,1,0,1,0,0,0
0,NA,0,1,-1,1050,-0.7806,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,1,-1,1946,-0.5176,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,3466,1.3919,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,1210,-0.6316,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1946,-0.5176,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,1591,-0.9724,1,NA,-1,0,3,0,0,0,0,0
0,NA,0,-1,-1,1364,-0.9626,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1278,0.9731,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,4103,1.5629,1,NA,1,0,1,2,0,1,0,1
0,NA,0,1,-1,33,2.2172,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,4571,0.264,1,NA,1,0,0,1,0,0,0,1
0,NA,0,-1,-1,23,2.3564,1,NA,1,0,0,3,0,1,0,1
0,NA,0,1,-1,896,1.3206,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,4322,-0.876,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,1,12833,-0.7784,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,1,6087,2.1306,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,1,6087,2.1306,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,1,12833,-0.7784,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1331,0.287,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3262,-1.3144,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,522,-1.0536,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,90,-0.9812,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,62,1.7634,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,1,841,-0.409,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,2161,-0.0901,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,-1,-1,879,-1.1149,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,1,-1,405,-0.7664,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,214,-1.0996,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,5779,0.9984,1,NA,1,0,2,0,0,0,0,0
0,NA,0,1,-1,35,1.5705,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,-1,1557,0.1796,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,265,0.1982,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,1,3362,1.5004,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,258,0.6498,1,NA,1,1,3,0,1,0,0,0
0,NA,0,-1,-1,16066,1.6933,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,661,0.1061,1,NA,1,2,0,0,0,0,1,0
0,NA,0,-1,-1,2603,1.416,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,3125,0.8032,1,NA,1,1,1,0,0,0,0,0
0,NA,0,-1,-1,1466,1.9169,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,4463,0.7441,1,NA,1,3,1,0,0,0,3,0
0,NA,0,-1,-1,865,-1.0919,1,NA,-1,1,0,1,1,1,0,0
0,NA,0,1,-1,30,0.0338,1,NA,1,1,1,1,0,0,1,1
0,NA,0,-1,-1,1734,2.146,1,NA,1,2,1,0,0,0,2,0
0,NA,0,1,-1,1557,0.1796,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,320,-0.933,1,NA,-1,1,1,0,0,0,0,0
0,NA,0,-1,-1,2203,-0.0857,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,335,-1.2816,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,506,-1.0777,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,4463,0.7441,1,NA,1,3,1,0,0,0,3,0
0,NA,0,-1,1,1779,0.7912,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,2704,-1.1807,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1557,0.1796,1,NA,1,4,1,0,3,0,1,0
0,NA,0,1,-1,843,-0.1164,1,NA,-1,0,0,2,0,1,0,1
0,NA,0,1,-1,843,-0.1164,1,NA,-1,0,0,2,0,1,0,1
0,NA,0,-1,-1,2905,1.2768,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,768,-0.9155,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,5368,1.6275,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,1466,1.9169,1,NA,1,2,0,0,1,0,0,0
0,NA,0,1,-1,53,1.0729,1,NA,1,0,0,0,0,0,0,0
0,NA,0,-1,-1,868,-0.865,1,NA,-1,1,1,0,1,0,0,0
0,NA,0,-1,-1,1466,1.9169,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,30,0.0338,1,NA,1,1,1,2,0,0,1,2
0,NA,0,1,-1,4463,0.7441,1,NA,1,3,1,0,0,0,3,0
0,NA,0,1,-1,579,-1.2805,1,NA,-1,0,1,1,0,1,0,0
0,NA,0,-1,-1,6434,2.2852,1,NA,1,1,1,0,0,0,1,0
0,NA,0,-1,-1,271,0.4536,1,NA,1,1,1,0,0,0,1,0
0,NA,0,1,-1,511,-0.0101,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,511,-0.0101,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,10973,1.2516,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,61882,1.0543,1,NA,1,0,0,0,0,0,0,0
0,NA,0,1,-1,12376,1.519,1,NA,1,1,1,1,1,1,0,0
0,NA,0,1,-1,3951,-0.237,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,32,1.0565,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,364,0.5566,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,209,-0.9977,1,NA,-1,1,0,0,1,0,0,0
0,NA,0,-1,1,148,-0.5735,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,44,2.0287,1,NA,1,2,0,0,1,0,1,0
0,NA,0,-1,-1,20,1.7108,1,NA,1,2,1,0,1,0,1,0
0,NA,0,-1,-1,2915,0.9622,1,NA,1,0,2,2,0,0,0,1
0,NA,0,1,-1,226,-0.6962,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,106,2.1723,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,11317,1.7404,1,NA,1,0,1,2,0,0,0,0
0,NA,0,1,-1,264,2.2074,1,NA,1,0,1,1,0,0,0,1
0,NA,0,-1,-1,2438,0.0908,1,NA,1,2,0,0,0,0,2,0
0,NA,0,1,-1,29,-0.8376,1,NA,-1,0,1,1,0,0,0,1
0,NA,0,1,-1,361,0.1182,1,NA,1,0,1,1,0,1,0,0
0,NA,0,1,1,1851,-0.8705,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,-1,1,873,1.4565,1,NA,1,1,3,0,1,0,0,0
0,NA,0,-1,-1,879,-1.1149,1,NA,-1,1,0,0,0,0,1,0
0,NA,0,1,-1,49006,0.5687,1,NA,1,0,1,0,0,0,0,0
0,NA,0,1,-1,407,-0.785,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1680,1.4258,1,NA,1,1,0,2,1,0,0,1
0,NA,0,1,-1,184,0.6081,1,NA,1,0,1,0,0,0,0,0
0,NA,0,-1,-1,868,-0.865,1,NA,-1,2,0,0,0,0,1,0
0,NA,0,1,-1,11318,1.7404,1,NA,1,1,1,0,1,0,0,0
0,NA,0,-1,-1,673,2.3389,1,NA,1,1,0,0,1,0,0,0
0,NA,0,1,-1,3262,-1.3144,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,64,-1.0481,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,1,1051,-0.5932,1,NA,-1,1,1,0,0,0,1,0
0,NA,0,-1,-1,271,0.4536,1,NA,1,1,0,1,0,1,1,0
0,NA,0,-1,-1,88,0.4284,1,NA,1,1,1,1,0,0,0,1
0,NA,0,1,-1,77,2.0397,1,NA,1,0,1,1,0,0,0,0
0,NA,0,1,-1,949,-0.3729,1,NA,-1,0,0,0,0,0,0,0
0,NA,0,1,-1,3125,0.8032,1,NA,1,1,1,0,0,0,0,0
0,NA,0,-1,-1,3289,-1.2607,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,-1,-1,270,0.2256,1,NA,1,1,3,1,1,1,0,0
0,NA,0,1,-1,3607,-0.0101,1,NA,-1,0,2,0,0,0,0,0
0,NA,0,1,-1,3607,-0.0101,1,NA,-1,0,1,0,0,0,0,0
0,NA,0,1,-1,1139,1.0126,1,NA,1,1,1,0,0,0,0,0
0,NA,0,1,-1,10332,1.6253,1,NA,1,0,1,0,0,0,0,0
